Unnamed: 0,id,Book_length(mins)_avg,Book_length(mins)_overall,Price_avg,Price_overall,Review,Review10/10,Completion,Minutes_listened,Support_Request,Last_Visited_mins_Purchase_date,Target,Number_of_Books,Sort_Approch_Segment
325,14554,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,0,1,1,3
326,16543,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,364,0,1,27
327,16925,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,13,0,1,15
328,31416,2160.0,2160,25.6,25.6,0,,0.06,129.6,0,17,0,1,15
329,32101,2160.0,2160,4.1,4.1,1,10.0,0.35,756.0,0,371,0,1,25
330,33341,2160.0,2160,10.13,10.13,0,,0.24,518.4,0,369,0,1,27
331,3791,1188.0,3564,13.33,39.99,1,10.0,0.0,0.0,0,236,1,3,27
332,6574,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,0,0,1,3
333,10894,1620.0,1620,19.73,19.73,0,,0.4,648.0,0,349,0,1,27
334,11051,2160.0,2160,5.88,5.88,1,5.0,0.17,367.2,0,28,0,1,17
335,11386,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,293,1,1,27
336,11454,1620.0,1620,15.47,15.47,0,,0.08,129.6,0,368,0,1,27
337,11803,1134.0,2268,8.42,16.85,0,,0.0,0.0,0,351,1,2,27
338,12548,1620.0,1620,10.13,10.13,0,,0.09,145.8,0,0,0,1,3
339,14014,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,0,0,1,3
340,15121,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,0,0,1,3
341,15165,2160.0,2160,5.33,5.33,0,,0.27,583.2,0,121,0,1,20
342,15588,1620.0,1620,10.13,10.13,1,8.0,0.31,502.2,0,29,0,1,18
343,17882,1620.0,1620,10.98,10.98,1,8.0,0.25,405.0,0,287,0,1,27
344,20295,1080.0,1080,10.13,10.13,0,,0.16,172.8,0,265,0,1,27
345,20424,1080.0,1080,10.13,10.13,0,,0.29,313.2,0,18,0,1,15
346,20900,1620.0,1620,11.35,11.35,0,,0.14,226.8,0,15,0,1,15
347,21692,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,75,0,1,21
348,25958,2160.0,2160,10.13,10.13,1,10.0,0.53,1144.8,0,261,0,1,27
349,26415,2160.0,2160,10.13,10.13,0,,0.03,64.8,0,78,0,1,21
350,30956,1620.0,1620,11.35,11.35,0,,0.0,0.0,0,63,0,1,21
351,32653,1080.0,1080,5.33,5.33,0,,0.0,0.0,0,232,1,1,25
352,4954,1620.0,1620,7.08,7.08,0,,0.08,129.6,0,313,0,1,26
353,7067,2160.0,2160,10.13,10.13,0,,0.19,410.4,0,3,0,1,12
354,7188,2160.0,2160,13.45,13.45,0,,0.0,0.0,0,0,0,1,3
355,7249,648.0,648,8.0,8.0,0,,0.11,71.28,0,2,0,1,12
356,9462,2160.0,2160,10.13,10.13,0,,0.46,993.6,0,26,0,1,18
357,12089,1620.0,1620,8.62,8.62,0,,0.12,194.4,0,464,0,1,27
358,13054,2160.0,2160,7.99,7.99,0,,0.2,432.0,0,152,0,1,23
359,15720,324.0,324,50.67,50.67,1,10.0,0.0,0.0,0,0,0,1,3
360,16523,1152.0,3456,10.13,30.4,0,,0.0,0.0,0,0,1,3,9
361,17064,1620.0,1620,8.0,8.0,0,,0.43,696.6,0,259,0,1,26
362,19026,648.0,648,10.13,10.13,1,6.0,0.0,0.0,0,287,1,1,27
363,20581,1620.0,1620,10.13,10.13,1,8.0,0.07,113.4,0,353,0,1,27
364,22279,2160.0,2160,7.08,7.08,0,,0.1,216.0,0,10,0,1,14
365,22781,2160.0,2160,8.96,8.96,1,10.0,0.45,972.0,0,15,0,1,15
366,32755,2160.0,2160,11.35,11.35,0,,0.0,0.0,0,0,0,1,3
367,1424,1620.0,1620,10.13,10.13,0,,0.74,1198.8,0,164,0,1,24
368,1534,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,347,0,1,26
369,4139,1620.0,1620,7.99,7.99,0,,0.12,194.4,0,307,0,1,26
370,6843,2160.0,2160,10.13,10.13,1,8.0,0.0,0.0,0,0,1,1,3
371,13035,2160.0,2160,25.6,25.6,0,,0.4,864.0,0,32,0,1,18
372,15209,1890.0,3780,6.66,13.33,0,,0.0,0.0,0,0,1,2,9
373,16178,648.0,648,10.13,10.13,0,,0.9,583.2,3,0,0,1,3
374,17195,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,143,0,1,24
375,18618,2160.0,2160,6.23,6.23,0,,0.0,0.0,0,230,0,1,26
376,18823,2160.0,2160,10.13,10.13,0,,0.04,86.4,0,3,0,1,12
377,19836,1620.0,1620,10.13,10.13,0,,0.32,518.4,0,25,0,1,18
378,24573,2160.0,2160,7.99,7.99,0,,0.16,345.6,0,277,0,1,26
379,25751,2160.0,2160,8.0,8.0,0,,0.06,129.6,0,12,0,1,15
380,28128,1476.0,4428,4.62,13.87,0,,0.0,0.0,0,96,1,3,27
381,29337,324.0,324,8.0,8.0,1,10.0,0.0,0.0,0,0,0,1,3
382,31740,2160.0,2160,10.13,10.13,1,10.0,0.9,1944.0,1,133,0,1,24
383,32076,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,144,0,1,24
384,391,1620.0,1620,15.31,15.31,1,9.0,0.0,0.0,0,183,1,1,24
385,834,2160.0,2160,10.13,10.13,1,8.0,0.6,1296.0,0,168,0,1,24
386,2687,648.0,648,7.99,7.99,1,10.0,0.23,149.04,0,5,0,1,14
387,3410,2160.0,2160,8.0,8.0,1,10.0,0.9,1944.0,0,101,0,1,21
388,4124,504.0,1512,6.22,18.67,0,,0.0,0.0,0,10,1,3,18
389,7609,1620.0,1620,8.0,8.0,0,,0.46,745.2,0,327,0,1,26
390,11844,648.0,648,8.0,8.0,0,,1.0,648.0,0,126,0,1,21
391,13776,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,135,0,1,24
392,13783,1620.0,1620,10.13,10.13,0,,0.08,129.6,0,9,0,1,15
393,14762,1620.0,1620,8.0,8.0,1,10.0,0.56,907.2,0,105,0,1,21
394,16140,2160.0,2160,7.65,7.65,1,10.0,0.54,1166.4,0,111,0,1,20
395,17713,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,9,0,1,15
396,18273,1620.0,1620,10.13,10.13,0,,0.04,64.8,0,135,0,1,24
397,20482,2160.0,2160,8.0,8.0,0,,0.03,64.8,0,88,0,1,21
398,21779,2160.0,2160,8.0,8.0,1,10.0,0.04,86.4,0,10,0,1,15
399,24401,1620.0,1620,10.98,10.98,0,,0.82,1328.4,0,56,0,1,18
400,24539,2160.0,2160,7.74,7.74,0,,0.24,518.4,0,67,0,1,20
401,26106,2160.0,2160,10.13,10.13,0,,0.05,108.0,0,3,0,1,12
402,26380,1674.0,3348,7.48,14.95,0,,0.0,0.0,0,342,1,2,27
403,29291,2160.0,2160,10.13,10.13,1,9.0,0.0,0.0,0,156,1,1,24
404,30873,1620.0,1620,8.0,8.0,1,9.0,0.0,0.0,0,1,1,1,12
405,31060,2160.0,2160,8.0,8.0,0,,0.46,993.6,0,275,0,1,26
406,31383,1080.0,1080,10.13,10.13,1,10.0,1.0,1080.0,1,94,0,1,21
407,31444,2160.0,2160,10.13,10.13,1,9.0,0.99,2138.4,2,173,0,1,24
408,2356,2160.0,2160,8.0,8.0,0,,0.22,475.2,0,89,0,1,21
409,2390,2160.0,2160,5.33,5.33,1,7.0,0.9,1944.0,0,201,0,1,23
410,2831,2160.0,2160,10.13,10.13,0,,0.0,0.0,0,33,1,1,18
411,3643,1620.0,1620,11.9,11.9,0,,0.15,243.0,0,0,0,1,3
412,4631,2160.0,2160,5.33,5.33,0,,0.03,64.8,0,5,0,1,13
413,4919,648.0,648,7.99,7.99,0,,0.0,0.0,0,9,0,1,14
414,8306,2160.0,2160,7.87,7.87,0,,0.34,734.4,0,76,0,1,20
415,9205,1620.0,1620,8.0,8.0,0,,0.02,32.4,0,0,0,1,3
416,11861,1620.0,1620,10.13,10.13,1,10.0,0.46,745.2,0,63,0,1,21
417,12973,1620.0,1620,11.35,11.35,0,,0.04,64.8,0,10,0,1,15
418,13122,1080.0,1080,5.33,5.33,0,,0.95,1026.0,1,0,0,1,1
419,14046,1620.0,1620,8.0,8.0,0,,0.1,162.0,0,196,0,1,24
420,14912,2160.0,2160,5.33,5.33,0,,0.04,86.4,0,1,0,1,10
421,19169,2160.0,2160,8.96,8.96,0,,0.0,0.0,0,189,0,1,24
422,23800,1620.0,1620,7.65,7.65,0,,0.0,0.0,0,229,1,1,26
423,24437,1620.0,1620,11.35,11.35,1,8.0,0.83,1344.6,1,311,0,1,27
424,30330,2160.0,2160,10.13,10.13,1,10.0,0.44,950.4,0,225,0,1,27
425,31688,1080.0,1080,10.13,10.13,1,8.0,1.0,1080.0,0,84,0,1,21
426,31782,2160.0,2160,81.44,81.44,1,10.0,0.79,1706.4,0,51,0,1,18
427,32371,648.0,648,10.13,10.13,0,,0.13,84.24,0,1,0,1,12
428,2029,2160.0,2160,8.0,8.0,0,,0.02,43.2,0,14,0,1,15
429,2767,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,9,1,1,15
430,2998,1080.0,1080,10.13,10.13,1,9.0,1.0,1080.0,0,3,0,1,12
431,3072,2160.0,2160,5.88,5.88,1,7.0,0.71,1533.6,2,68,0,1,20
432,4726,1080.0,1080,8.0,8.0,0,,0.35,378.0,0,41,0,1,18
433,4947,648.0,648,8.0,8.0,0,,0.0,0.0,0,264,0,1,26
434,6545,648.0,648,10.13,10.13,1,9.0,0.93,602.64,0,15,0,1,15
435,9603,1620.0,1620,8.0,8.0,0,,0.12,194.4,0,12,0,1,15
436,10445,2160.0,2160,7.74,7.74,0,,0.0,0.0,0,134,1,1,23
437,13141,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,343,1,1,27
438,13402,2160.0,2160,7.99,7.99,1,10.0,0.62,1339.2,2,46,0,1,17
439,13908,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,72,0,1,20
440,14127,2160.0,2160,8.0,8.0,0,,0.16,345.6,0,122,0,1,21
441,14589,324.0,324,8.0,8.0,0,,0.0,0.0,0,84,0,1,21
442,14712,2160.0,2160,5.33,5.33,0,,0.19,410.4,0,1,0,1,10
443,14724,648.0,648,8.0,8.0,1,9.0,0.33,213.84,0,278,0,1,26
444,15237,2160.0,2160,5.33,5.33,1,9.0,0.0,0.0,2,205,1,1,23
445,15551,1620.0,1620,6.23,6.23,1,10.0,0.5,810.0,0,354,0,1,26
446,15748,2160.0,2160,8.0,8.0,1,10.0,0.65,1404.0,2,200,0,1,24
447,18005,1620.0,1620,8.0,8.0,0,,0.07,113.4,0,79,0,1,21
448,19000,1620.0,1620,8.0,8.0,1,10.0,0.1,162.0,0,175,0,1,24
449,19014,2160.0,2160,10.62,10.62,0,,0.07,151.2,0,15,0,1,15
450,20606,1620.0,1620,5.33,5.33,1,8.0,0.41,664.2,0,7,0,1,13
451,23313,2160.0,2160,7.99,7.99,0,,0.28,604.8,0,308,0,1,26
452,24424,648.0,648,7.99,7.99,0,,0.68,440.64,0,27,0,1,17
453,26889,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,4,0,1,11
454,27938,1620.0,1620,7.99,7.99,0,,0.0,0.0,0,4,1,1,12
455,28294,1620.0,1620,6.11,6.11,0,,0.08,129.6,0,17,0,1,14
456,28899,1080.0,1080,8.0,8.0,0,,0.18,194.4,0,305,0,1,26
457,29356,1242.0,2484,6.66,13.33,0,,0.0,0.0,0,345,1,2,27
458,30832,2160.0,2160,8.96,8.96,0,,0.14,302.4,0,355,0,1,27
459,32154,1620.0,1620,5.33,5.33,1,10.0,0.0,0.0,0,48,1,1,16
460,626,2160.0,2160,10.13,10.13,0,,0.29,626.4,0,82,0,1,21
461,1686,2160.0,2160,12.8,12.8,0,,0.18,388.8,0,108,0,1,21
462,4385,1620.0,1620,12.8,12.8,0,,0.15,243.0,0,303,0,1,27
463,5924,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,332,1,1,27
464,6477,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,34,1,1,16
465,7998,2160.0,2160,13.45,13.45,1,10.0,0.34,734.4,0,1,0,1,12
466,8426,324.0,324,10.13,10.13,1,8.0,0.0,0.0,0,0,0,1,3
467,10162,1890.0,3780,10.13,20.27,0,,0.0,0.0,0,68,1,2,27
468,11363,2160.0,2160,5.65,5.65,1,8.0,0.0,0.0,1,22,1,1,14
469,15437,1080.0,1080,12.8,12.8,0,,0.14,151.2,0,1,0,1,12
470,15889,1620.0,1620,8.0,8.0,0,,0.04,64.8,0,10,0,1,15
471,15931,2160.0,2160,5.97,5.97,0,,0.04,86.4,0,16,0,1,14
472,16052,324.0,324,10.13,10.13,0,,0.54,174.96,0,3,0,1,12
473,24049,1080.0,1080,5.33,5.33,0,,0.77,831.6,0,9,0,1,13
474,24750,648.0,648,5.33,5.33,1,5.0,0.89,576.72,0,15,0,1,13
475,24963,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,131,0,1,22
476,31600,2160.0,2160,12.8,12.8,0,,0.75,1620.0,1,322,0,1,27
477,32028,2160.0,2160,104.0,104.0,1,10.0,0.0,0.0,2,16,1,1,15
478,32078,648.0,648,5.33,5.33,0,,0.73,473.04,0,17,0,1,13
479,32182,2160.0,2160,5.33,5.33,1,9.0,0.64,1382.4,0,29,0,1,16
480,2178,1620.0,1620,6.11,6.11,1,7.0,0.14,226.8,0,92,0,1,20
481,3583,2160.0,2160,5.33,5.33,1,8.0,0.39,842.4,0,10,0,1,13
482,11374,999.0,3996,8.79,35.16,1,5.0,0.0,0.0,0,361,1,4,27
483,16107,2160.0,2160,5.33,5.33,1,5.0,0.54,1166.4,0,187,0,1,22
484,17107,1620.0,1620,9.77,9.77,1,8.0,0.41,664.2,0,44,0,1,18
485,20784,2160.0,2160,10.13,10.13,1,10.0,0.99,2138.4,0,161,0,1,24
486,27034,2160.0,2160,7.08,7.08,0,,0.0,0.0,0,128,1,1,23
487,5355,1620.0,1620,10.13,10.13,0,,0.21,340.2,0,140,0,1,24
488,8036,2160.0,2160,9.77,9.77,1,10.0,0.0,0.0,0,301,1,1,27
489,10092,2160.0,2160,10.13,10.13,1,6.0,0.26,561.6,0,176,0,1,24
490,11217,648.0,648,10.13,10.13,0,,0.48,311.04,0,28,0,1,18
491,13426,2160.0,2160,10.13,10.13,1,10.0,0.34,734.4,0,15,0,1,15
492,15094,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,160,0,1,24
493,15842,648.0,648,12.27,12.27,0,,0.26,168.48,0,5,0,1,15
494,18989,1620.0,1620,10.13,10.13,1,10.0,0.22,356.4,0,0,0,1,3
495,21547,1080.0,1080,10.13,10.13,0,,0.14,151.2,0,262,0,1,27
496,24012,2160.0,2160,5.33,5.33,0,,0.73,1576.8,1,48,0,1,16
497,25731,2160.0,2160,13.45,13.45,1,10.0,0.4,864.0,0,183,0,1,24
498,29733,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,258,0,1,25
499,32393,1890.0,3780,6.11,12.21,0,,0.0,0.0,0,7,1,2,18
500,32892,1620.0,1620,5.33,5.33,0,,0.08,129.6,0,3,0,1,11
501,7214,1620.0,1620,10.13,10.13,1,9.0,0.37,599.4,0,13,0,1,15
502,11568,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,177,0,1,24
503,19598,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,307,0,1,27
504,20317,1620.0,1620,10.13,10.13,0,,0.09,145.8,0,1,0,1,12
505,20474,2160.0,2160,9.66,9.66,1,6.0,0.09,194.4,0,24,0,1,15
506,28585,2160.0,2160,10.13,10.13,0,,0.2,432.0,0,158,0,1,24
507,31262,1620.0,1620,5.33,5.33,0,,0.04,64.8,0,104,0,1,19
508,5635,1620.0,1620,10.13,10.13,0,,0.4,648.0,0,8,0,1,15
509,9177,648.0,648,5.33,5.33,1,10.0,1.0,648.0,0,21,0,1,13
510,11675,2160.0,2160,10.13,10.13,0,,0.58,1252.8,0,361,0,1,27
511,13625,1080.0,1080,10.13,10.13,1,8.0,0.22,237.6,0,0,0,1,3
512,14090,1620.0,1620,10.13,10.13,0,,0.0,0.0,0,6,1,1,15
513,14818,1620.0,1620,10.13,10.13,1,10.0,0.41,664.2,0,6,0,1,15
514,16777,1161.0,4644,7.33,29.33,0,,0.0,0.0,0,363,1,4,27
515,17395,2160.0,2160,13.45,13.45,0,,0.0,0.0,0,190,1,1,24
516,17654,540.0,540,50.66,50.66,1,10.0,0.52,280.8,0,0,0,1,3
517,18950,1620.0,1620,10.13,10.13,1,10.0,0.0,0.0,0,326,1,1,27
518,22271,1134.0,2268,5.33,10.67,0,,0.0,0.0,0,0,1,2,9
519,27296,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,95,1,1,19
520,28302,2160.0,2160,10.13,10.13,1,10.0,0.05,108.0,0,116,0,1,21
521,28582,2160.0,2160,13.45,13.45,0,,0.0,0.0,0,3,0,1,12
522,28923,2160.0,2160,10.13,10.13,0,,0.08,172.8,0,0,0,1,3
523,32581,1620.0,1620,5.88,5.88,0,,0.0,0.0,0,134,0,1,23
524,2479,1620.0,1620,8.0,8.0,0,,0.04,64.8,0,237,0,1,26
525,2912,540.0,540,10.13,10.13,0,,0.0,0.0,0,1,1,1,12
526,5557,1620.0,1620,9.66,9.66,0,,0.11,178.2,0,77,0,1,21
527,7256,2160.0,2160,5.33,5.33,0,,0.1,216.0,0,144,0,1,22
528,8660,1620.0,1620,6.11,6.11,1,9.5,0.0,0.0,0,0,1,1,2
529,14756,2160.0,2160,10.13,10.13,1,10.0,0.68,1468.8,1,45,0,1,18
530,17922,2160.0,2160,10.13,10.13,0,,0.11,237.6,0,182,0,1,24
531,26235,2160.0,2160,10.13,10.13,1,10.0,0.37,799.2,0,114,0,1,21
532,27227,2160.0,2160,5.33,5.33,1,10.0,0.48,1036.8,0,139,0,1,22
533,29332,648.0,648,50.66,50.66,0,,0.12,77.76,0,41,0,1,18
534,33441,2160.0,2160,8.96,8.96,1,10.0,0.15,324.0,0,102,0,1,21
535,819,432.0,1296,7.11,21.33,1,9.0,0.0,0.0,0,0,1,3,9
536,1432,2160.0,2160,7.99,7.99,1,10.0,0.49,1058.4,1,351,0,1,26
537,3424,648.0,648,6.21,6.21,1,9.0,0.0,0.0,0,208,1,1,23
538,4542,1620.0,1620,8.0,8.0,1,10.0,0.38,615.6,0,93,0,1,21
539,4655,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0,0,0,1,3
540,5981,648.0,648,10.13,10.13,0,,0.0,0.0,0,1,1,1,12
541,6541,1620.0,1620,8.0,8.0,0,,0.17,275.4,0,190,0,1,24
542,6731,1080.0,1080,13.45,13.45,1,9.0,1.0,1080.0,0,43,0,1,18
543,6798,540.0,540,5.33,5.33,0,,0.0,0.0,0,67,1,1,19
544,7811,864.0,1728,5.98,11.97,0,,0.0,0.0,0,31,1,2,18
545,8265,1620.0,1620,8.0,8.0,0,,0.51,826.2,0,28,0,1,17
546,9965,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,232,0,1,26
547,10604,324.0,324,5.33,5.33,0,,0.33,106.92,0,131,0,1,22
548,11875,1620.0,1620,5.97,5.97,0,,0.07,113.4,0,6,0,1,14
549,12170,1656.0,4968,6.22,18.66,0,,0.0,0.0,1,141,1,3,27
550,12483,1620.0,1620,6.04,6.04,0,,0.15,243.0,0,6,0,1,14
551,12854,432.0,864,5.33,10.67,1,8.0,0.0,0.0,0,145,1,2,27
552,13438,1620.0,1620,6.11,6.11,0,,0.05,81.0,0,209,0,1,23
553,13839,1080.0,1080,5.33,5.33,0,,0.0,0.0,0,84,1,1,19
554,14621,2160.0,2160,8.0,8.0,1,1.0,0.0,0.0,0,0,0,1,3
555,14741,648.0,648,8.0,8.0,0,,0.02,12.96,0,9,0,1,15
556,15886,648.0,648,8.0,8.0,1,8.0,0.0,0.0,0,265,1,1,26
557,16144,2160.0,2160,5.33,5.33,0,,0.01,21.6,0,11,0,1,13
558,16363,1620.0,1620,8.0,8.0,1,10.0,0.61,988.2,1,127,0,1,21
559,16568,324.0,324,10.13,10.13,1,7.0,0.0,0.0,0,0,0,1,3
560,17385,1080.0,1080,5.33,5.33,0,,0.68,734.4,0,134,0,1,22
561,19203,2160.0,2160,5.33,5.33,1,10.0,0.0,0.0,0,73,1,1,19
562,20744,648.0,648,8.0,8.0,0,,0.67,434.16,0,30,0,1,17
563,21766,324.0,324,5.88,5.88,0,,0.0,0.0,0,194,1,1,23
564,22082,2160.0,2160,5.33,5.33,1,8.0,0.39,842.4,0,146,0,1,22
565,23697,648.0,648,5.33,5.33,0,,0.0,0.0,0,0,1,1,1
566,23777,1080.0,1080,10.13,10.13,0,,0.85,918.0,0,12,0,1,15
567,24671,2160.0,2160,8.62,8.62,0,,0.0,0.0,0,19,0,1,15
568,25242,432.0,864,5.33,10.67,0,,0.0,0.0,0,238,1,2,27
569,26065,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,265,1,1,26
570,26282,648.0,648,5.04,5.04,0,,0.11,71.28,0,8,0,1,13
571,26405,2160.0,2160,10.13,10.13,1,10.0,0.0,0.0,0,349,1,1,27
572,26414,1116.0,3348,7.11,21.33,0,,0.0,0.0,0,49,1,3,18
573,26617,1620.0,1620,10.13,10.13,1,10.0,0.38,615.6,0,53,0,1,18
574,26766,324.0,324,5.33,5.33,1,8.0,1.0,324.0,0,0,0,1,1
575,27125,648.0,648,8.0,8.0,0,,0.0,0.0,0,2,0,1,12
576,28523,864.0,1728,5.33,10.67,0,,0.0,0.0,0,264,1,2,27
577,28542,324.0,324,5.33,5.33,1,6.0,0.0,0.0,0,0,0,1,1
578,28779,648.0,648,7.08,7.08,0,,0.0,0.0,0,114,1,1,20
579,30899,1620.0,1620,6.04,6.04,0,,0.26,421.2,0,46,0,1,17
580,32504,2160.0,2160,8.0,8.0,0,,0.0,0.0,0,7,1,1,15
581,138,2160.0,2160,10.13,10.13,1,9.0,0.0,0.0,0,5,1,1,15
582,151,648.0,648,5.33,5.33,1,10.0,0.07,45.36,0,0,0,1,1
583,2222,2160.0,2160,7.08,7.08,1,8.0,0.64,1382.4,0,263,0,1,26
584,2627,324.0,324,5.33,5.33,0,,0.9,291.6,0,203,0,1,23
585,3804,1080.0,1080,10.13,10.13,1,10.0,0.37,399.6,0,6,0,1,15
586,4480,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,64,1,1,19
587,4563,648.0,648,5.33,5.33,0,,0.0,0.0,0,216,0,1,25
588,4989,2160.0,2160,7.74,7.74,0,,0.0,0.0,0,242,0,1,26
589,5680,918.0,1836,6.67,13.33,0,,0.0,0.0,0,62,1,2,27
590,5812,1080.0,2160,6.67,13.33,0,,0.0,0.0,0,8,1,2,18
591,6012,594.0,1188,5.33,10.67,0,,0.0,0.0,0,101,1,2,27
592,6441,1332.0,3996,6.58,19.73,1,9.0,0.0,0.0,1,166,1,3,27
593,6851,540.0,540,8.0,8.0,0,,0.0,0.0,0,118,0,1,21
594,7181,1080.0,1080,5.33,5.33,1,10.0,0.95,1026.0,0,0,0,1,1
595,7523,2160.0,2160,8.0,8.0,0,,0.05,108.0,0,1,0,1,12
596,7578,918.0,1836,5.33,10.67,0,,0.0,0.0,0,348,1,2,27
597,7893,540.0,540,5.33,5.33,0,,0.0,0.0,0,25,0,1,16
598,7933,648.0,648,13.45,13.45,1,9.0,0.33,213.84,0,19,0,1,15
599,8887,540.0,540,5.33,5.33,0,,0.0,0.0,0,24,0,1,14
600,9040,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,6,0,1,13
601,10406,756.0,1512,5.33,10.67,0,,0.0,0.0,0,52,1,2,18
602,10907,2160.0,2160,5.33,5.33,1,9.0,0.48,1036.8,1,270,0,1,25
603,11464,2160.0,2160,7.99,7.99,0,,0.0,0.0,0,156,1,1,23
604,11896,540.0,540,5.33,5.33,0,,0.0,0.0,0,357,0,1,25
605,12437,2160.0,2160,7.08,7.08,0,,0.0,0.0,0,358,0,1,26
606,12566,1620.0,1620,6.11,6.11,0,,0.07,113.4,0,245,0,1,26
607,13522,1620.0,1620,7.74,7.74,0,,0.27,437.4,0,32,0,1,17
608,13709,540.0,540,5.33,5.33,0,,0.0,0.0,0,189,0,1,22
609,14071,1620.0,1620,8.96,8.96,0,,0.02,32.4,0,0,0,1,3
610,14693,1080.0,1080,8.0,8.0,1,8.0,1.0,1080.0,0,38,0,1,17
611,14708,648.0,648,8.0,8.0,0,,0.45,291.6,0,64,0,1,21
612,14841,1620.0,1620,5.33,5.33,0,,0.0,0.0,0,357,0,1,25
613,16731,648.0,648,5.33,5.33,0,,0.19,123.12,0,344,0,1,25
614,18060,2160.0,2160,10.98,10.98,0,,0.08,172.8,0,11,0,1,15
615,19626,1620.0,1620,5.33,5.33,0,,0.15,243.0,0,2,0,1,11
616,19701,1620.0,1620,7.65,7.65,0,,0.05,81.0,0,274,0,1,26
617,20193,2160.0,2160,8.0,8.0,0,,0.07,151.2,0,80,0,1,21
618,20218,1620.0,1620,10.13,10.13,0,,0.35,567.0,0,8,0,1,15
619,23237,1296.0,3888,6.22,18.67,0,,0.0,0.0,0,28,1,3,18
620,23434,648.0,648,7.99,7.99,1,8.0,0.22,142.56,0,200,0,1,24
621,23450,1134.0,2268,5.33,10.66,0,,0.0,0.0,0,67,1,2,27
622,23988,540.0,540,5.33,5.33,0,,0.0,0.0,0,54,1,1,16
623,24341,1134.0,2268,5.33,10.67,0,,0.0,0.0,0,8,1,2,18
624,26705,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,314,1,1,26
625,27063,2160.0,2160,13.45,13.45,0,,0.21,453.6,0,8,0,1,15
626,27511,1620.0,1620,10.13,10.13,1,10.0,0.36,583.2,0,123,0,1,21
627,27512,324.0,324,10.13,10.13,1,10.0,0.97,314.28,0,5,0,1,15
628,27757,2160.0,2160,25.6,25.6,0,,0.41,885.6,0,226,0,1,27
629,29959,1620.0,1620,10.13,10.13,0,,0.26,421.2,0,67,0,1,21
630,30110,1620.0,1620,10.13,10.13,0,,0.08,129.6,0,24,0,1,15
631,31044,324.0,324,5.33,5.33,0,,0.0,0.0,0,169,1,1,22
632,31351,1620.0,1620,10.13,10.13,1,9.0,0.41,664.2,0,0,0,1,3
633,31816,648.0,648,5.33,5.33,0,,0.0,0.0,0,6,1,1,13
634,32219,648.0,648,5.33,5.33,0,,0.0,0.0,0,348,0,1,25
635,33278,1620.0,1620,8.0,8.0,0,,0.0,0.0,0,110,0,1,21
636,438,1620.0,1620,7.08,7.08,0,,0.09,145.8,0,16,0,1,14
637,4086,1620.0,1620,5.33,5.33,0,,0.02,32.4,0,40,0,1,16
638,5212,2160.0,2160,11.35,11.35,0,,0.0,0.0,0,137,0,1,24
639,6130,1080.0,1080,7.99,7.99,0,,0.08,86.4,0,46,0,1,17
640,6341,1620.0,1620,7.65,7.65,0,,0.45,729.0,0,68,0,1,20
641,6746,648.0,648,5.33,5.33,0,,0.33,213.84,0,37,0,1,16
642,9063,2160.0,2160,8.0,8.0,1,10.0,0.0,0.0,0,18,1,1,15
643,10791,2160.0,2160,5.33,5.33,0,,0.0,0.0,0,10,1,1,13
644,10990,324.0,324,10.62,10.62,1,4.0,1.0,324.0,0,21,0,1,15
645,11048,2160.0,2160,10.98,10.98,0,,0.0,0.0,0,157,1,1,24
646,12776,1620.0,1620,8.0,8.0,0,,0.15,243.0,0,6,0,1,14
647,14155,648.0,648,7.99,7.99,0,,0.02,12.96,0,4,0,1,12
648,14542,324.0,324,5.33,5.33,1,10.0,0.83,268.92,0,186,0,1,22
649,15525,1620.0,1620,8.0,8.0,1,10.0,0.0,0.0,0,353,1,1,26
